Date,Product_Name,Category,Unit_Size_kg,Unit_Price_PHP,Quantity_Sold,Sales_Value_PHP,Remaining_Stocks,Restock_Quantity
2024-01-26,Cargill Starter Mash,Feeds,25,1081.83,13,14063.79,8,12
2024-01-26,Atlas Ammosul,Fertilizer,25,1046.61,8,8372.88,9,17
2024-01-26,Ace NPK 15-15-30,Fertilizer,25,1560.5,6,9363.0,9,8
2024-01-26,Pilmico Broiler Starter,Feeds,25,1062.01,16,16992.16,0,13
2024-01-26,Purina Chick Starter,Feeds,25,1339.57,21,28130.97,0,19
2024-01-26,B-MEG Broiler Starter,Feeds,25,1553.88,2,3107.76,9,2
2024-01-26,Charoen Pokphand Broiler Starter,Feeds,25,1223.34,12,14680.08,3,12
2024-01-26,Single Super Phosphate SSP,Fertilizer,25,1661.18,19,31562.42,3,15
2024-01-26,B-MEG Broiler Starter,Feeds,25,1484.62,9,13361.58,5,11
2024-01-26,B-MEG Broiler Starter,Feeds,25,1489.74,19,28305.06,5,16
2024-01-22,Lion Ivory Classic Premium Rice,Rice,25,1120.17,25,28004.25,3,19
2024-01-22,Kanto Japanese Rice,Rice,25,1193.77,15,17906.55,9,17
2024-01-22,Dinorado Rice,Rice,25,1255.47,4,5021.88,9,4
2024-01-22,Hasmin Rice,Rice,25,1705.67,11,18762.37,9,11
2024-01-22,SunRice Jasmine,Rice,25,1173.13,10,11731.3,5,8
2024-01-22,Milagrosa Rice,Rice,25,1158.42,1,1158.42,9,4
2024-01-22,Dinorado Rice,Rice,25,1269.52,3,3808.56,9,11
2024-01-22,Sinandomeng Rice,Rice,25,1314.32,10,13143.2,7,8
2024-01-22,Imported Basmati Rice,Rice,25,1214.25,7,8499.75,9,7
2024-01-22,SunRice Jasmine,Rice,25,1192.84,9,10735.56,7,7
2024-01-22,Dona Carmen Rice,Rice,25,1070.08,19,20331.52,1,18
2024-01-22,Nueva Ecija Special Rice,Rice,25,1202.21,18,21639.78,2,15
2024-01-22,Farmboy Rice,Rice,25,1127.46,18,20294.28,6,15
2024-01-19,B-MEG Pig Starter,Feeds,25,1173.52,14,16429.28,4,9
2024-01-19,Charoen Pokphand Broiler Starter,Feeds,25,1246.28,13,16201.64,7,11
2024-01-19,Novacid 19-19-19+3CaO+TE,Fertilizer,25,1307.45,6,7844.7,9,6
2024-01-19,B-MEG Pig Starter,Feeds,25,1137.84,14,15929.76,2,8
2024-01-19,Nova Prima Poultry Mash 25 kg,Feeds,25,997.14,5,4985.7,9,12
2024-01-19,Atlas MOP,Fertilizer,25,782.56,11,8608.16,9,16
2024-01-19,Purina Chick Starter,Feeds,25,1365.05,7,9555.35,9,7
2024-01-19,San Miguel Poultry Finisher 25 kg,Feeds,25,665.18,18,11973.24,9,18
2024-01-19,Purina Chick Starter,Feeds,25,1353.18,8,12178.62,9,9
2024-01-19,Atlas Prilled Urea,Fertilizer,25,1568.58,17,26665.86,9,17
2024-01-19,Atlas Ammosul,Fertilizer,25,1080.66,19,20532.54,7,17
2024-01-19,Amigo Planters Prilled Urea,Fertilizer,25,1378.77,19,26196.63,8,18
2024-01-19,B-MEG Broiler Starter,Feeds,25,1519.76,10,15197.6,9,10
2024-01-19,Starter Mash with Probiotic 25 kg,Feeds,25,1265.41,9,11388.69,9,11
2024-01-15,Goldenmine Malagkit,Rice,25,1155.44,12,13865.28,3,15
2024-01-15,Hasmin Rice,Rice,25,1682.46,14,23554.44,0,9
2024-01-15,Dinorado Rice,Rice,25,1260.23,9,10081.84,9,13
2024-01-15,Kanto Japanese Rice,Rice,25,1186.37,8,9490.96,4,12
2024-01-15,Kanto Japanese Rice,Rice,25,1173.65,10,11736.5,0,9
2024-01-15,Kanto Japanese Rice,Rice,25,1193.5,13,15515.5,0,6
2024-01-15,Dona Maria Rice,Rice,25,1146.34,18,20634.12,6,15
2024-01-15,Imported Basmati Rice,Rice,25,1244.68,16,19914.88,0,14
2024-01-15,Lion Ivory Classic Premium Rice,Rice,25,1158.39,10,11583.9,9,10
2024-01-12,Novacid 19-19-19+3CaO+TE,Fertilizer,25,1256.94,12,15083.28,4,11
2024-01-12,Cargill Grower Pellets 25 kg,Feeds,25,1280.18,9,10241.44,5,13
2024-01-12,Atlas MOP,Fertilizer,25,768.12,2,1536.24,9,6
2024-01-12,Charoen Pokphand Broiler Starter,Feeds,25,1234.02,12,14808.24,9,12
2024-01-12,B-MEG Broiler Starter,Feeds,25,1497.05,21,31438.05,5,17
2024-01-12,Atlas MOP 50 kg,Fertilizer,25,847.36,14,11863.04,5,14
2024-01-12,YaraMila Complex 50 kg,Fertilizer,25,979.15,10,9791.5,2,12
2024-01-12,San Miguel Poultry Finisher 25 kg,Feeds,25,706.86,6,4241.16,9,12
2024-01-12,B-MEG Broiler Starter,Feeds,25,1538.48,13,20000.24,9,13
2024-01-12,Cargill Starter Mash,Feeds,25,1103.33,23,25376.59,2,19
2024-01-12,Cargill Starter Mash 25 kg,Feeds,25,1337.28,7,9360.96,9,8
2024-01-12,Purina Chick Starter,Feeds,25,1340.64,18,24131.52,8,17
2024-01-12,Amigo Planters Prilled Urea,Fertilizer,25,1290.84,13,16780.92,8,13
2024-01-12,Selecta Pig Mash,Feeds,25,1588.7,12,19064.4,9,16
2024-01-12,B-MEG Broiler Starter,Feeds,25,1470.65,8,11765.2,0,7
2024-01-12,Purina Chick Starter,Feeds,25,1343.23,19,25521.37,0,17
2024-01-12,B-MEG Pig Starter,Feeds,25,1115.1,16,17841.6,0,12
2024-01-12,B-MEG Pig Starter,Feeds,25,1131.41,20,22628.2,6,17
2024-01-12,Atlas Ammosul,Fertilizer,25,1058.26,9,9524.34,9,10
2024-01-12,Amigo Planters Prilled Urea,Fertilizer,25,1376.6,10,13766.0,8,9
2024-01-12,Valap Agri-Gypsum,Fertilizer,25,813.93,15,12208.95,5,16
2024-01-08,Goldenmine Malagkit 2 kg,Rice,25,1098.77,8,8790.16,9,8
2024-01-08,Goldenmine Malagkit 25 kg,Rice,25,1582.51,13,20572.63,9,14
2024-01-08,Hasmin Rice,Rice,25,1693.04,20,33860.8,5,18
2024-01-08,Golden Harvest Rice,Rice,25,1153.65,13,14997.45,7,11
2024-01-08,Golden Harvest Rice,Rice,25,1160.23,10,11602.3,8,9
2024-01-08,Farmboy Rice,Rice,25,1145.71,17,19477.07,3,13
2024-01-08,Kanto Japanese Rice,Rice,25,1183.72,11,13020.92,7,9
2024-01-08,La Union Premium Rice,Rice,25,997.09,11,10967.99,9,13
2024-01-08,Kanto Japanese Rice,Rice,25,1186.94,7,8308.58,9,7
2024-01-08,Kanto Japanese Rice,Rice,25,1207.82,2,2415.64,9,6
2024-01-05,Selecta Pig Mash,Feeds,25,1593.37,11,17527.07,9,15
2024-01-05,B-MEG Pig Starter,Feeds,25,1110.89,1,1110.89,9,7
2024-01-05,Cargill Starter Mash 25 kg,Feeds,25,1295.97,2,2591.94,4,6
2024-01-05,Pilmico Broiler Starter,Feeds,25,1073.6,12,12883.2,9,12
2024-01-05,Planters Products Pig Feed,Feeds,25,1114.42,9,10029.78,3,8
2024-01-05,Charoen Pokphand Broiler Starter,Feeds,25,1237.16,24,29691.84,0,19
2024-01-05,Selecta Pig Mash,Feeds,25,1510.44,14,21146.16,8,18
2024-01-05,Novacid 19-19-19+3CaO+TE,Fertilizer,25,1284.82,21,26981.22,7,19
2024-01-05,B-MEG Pig Starter,Feeds,25,1155.96,18,20807.28,4,13
2024-01-05,CPF Fish Pellets,Feeds,25,1215.47,18,21878.46,9,18
2024-01-05,Amigo Planters Prilled Urea,Fertilizer,25,1317.15,15,19757.25,4,12
2024-01-05,Atlas Prilled Urea,Fertilizer,25,1492.74,14,20898.36,9,14
2024-01-05,Amigo Planters Prilled Urea,Fertilizer,25,1324.88,20,26497.6,4,16
2024-01-05,Atlas Perfect Gro 14-14-14 50 kg,Fertilizer,25,1954.09,16,31265.44,7,14
2024-01-05,B-MEG Pig Starter,Feeds,25,1161.81,12,13941.72,9,12
2024-01-05,B-MEG Pig Starter,Feeds,25,1133.61,14,15870.54,5,15
2024-01-05,Pilmico Fish Feed,Feeds,25,1125.59,7,7879.13,9,10
2024-01-01,Farmboy Rice,Rice,25,1112.05,20,22241.0,0,14
2024-01-01,Dinorado Rice,Rice,25,1274.39,7,8920.73,5,7
2024-01-01,Golden Harvest Rice,Rice,25,1180.2,15,17703.0,6,12
2024-01-01,Lion Ivory Classic Premium Rice,Rice,25,1132.77,13,15858.78,4,14
2024-01-01,Goldenmine Malagkit,Rice,25,1141.64,11,12558.04,9,13
2024-01-01,Dinorado Rice,Rice,25,1276.86,8,10214.88,7,6
2024-01-01,Farmboy Rice,Rice,25,1138.41,17,19352.97,9,17
2024-01-01,Blueberry 5451 Rice,Rice,25,1153.19,9,10378.71,7,7
2024-01-01,Kanto Japanese Rice,Rice,25,1244.08,26,32346.08,0,19
2024-01-01,Kanto Japanese Rice,Rice,25,1223.73,13,15908.49,5,11
2024-01-01,SunRice Jasmine,Rice,25,1160.57,4,4642.28,9,6
2024-01-01,Hasmin Rice,Rice,25,1679.23,0,0.0,9,9
2024-01-01,La Union Premium Rice,Rice,25,990.03,14,13860.42,4,11
2024-01-01,Dinorado Rice,Rice,25,1235.5,9,11119.5,7,16
2023-12-29,B-MEG Pig Starter,Feeds,25,1144.94,5,5724.7,6,7
2023-12-29,Amigo Planters Prilled Urea,Fertilizer,25,1290.69,11,14197.59,9,11
2023-12-29,Soil Conditioner Organic 50 kg,Fertilizer,25,1551.65,11,17068.15,9,14
2023-12-29,Cargill Grower Pellets 25 kg,Feeds,25,1279.2,9,11512.8,9,10
2023-12-29,Novacid 19-19-19+3CaO+TE,Fertilizer,25,1319.36,21,27706.56,4,16
2023-12-29,Valap Agri-Gypsum,Fertilizer,25,819.2,7,5734.4,9,7
2023-12-29,Pilmico Broiler Starter,Feeds,25,1092.03,5,5460.15,9,5
2023-12-29,Cargill Starter Mash,Feeds,25,1121.31,9,10091.79,9,15
2023-12-29,Purina Chick Starter,Feeds,25,1333.52,9,12001.68,9,9
2023-12-29,Cargill Starter Mash,Feeds,25,1143.8,6,8006.6,9,7
2023-12-29,Selecta Pig Mash,Feeds,25,1596.94,17,27147.98,7,17
2023-12-29,B-MEG Pig Starter,Feeds,25,1113.48,0,0.0,9,5
2023-12-29,Pilmico Fish Feed,Feeds,25,1185.09,8,9480.72,9,8
2023-12-29,B-MEG Pig Starter,Feeds,25,1126.93,21,23665.53,7,19
2023-12-29,San Miguel Poultry Finisher 25 kg,Feeds,25,678.03,13,8814.39,3,7
2023-12-29,YaraMila Complex 50 kg,Fertilizer,25,948.34,14,13276.76,8,13
2023-12-29,Purina Chick Starter,Feeds,25,1348.62,7,9440.34,9,7
2023-12-29,B-MEG Pig Starter,Feeds,25,1190.63,12,14287.56,4,8
2023-12-25,Golden Harvest Rice,Rice,25,1164.83,13,15142.79,5,10
2023-12-25,Kanto Japanese Rice,Rice,25,1184.07,17,20129.19,1,12
2023-12-25,SunRice Jasmine,Rice,25,1176.88,11,12945.68,9,10
2023-12-25,Dona Carmen Rice,Rice,25,1065.2,12,12782.4,4,8
2023-12-25,La Union Premium Rice,Rice,25,1009.3,11,11102.3,8,11
2023-12-25,La Union Premium Rice,Rice,25,1020.28,16,16324.48,8,15
2023-12-25,SunRice Jasmine,Rice,25,1196.8,2,2393.6,9,3
2023-12-25,SunRice Jasmine,Rice,25,1195.24,18,21514.32,5,18
2023-12-25,Dona Carmen Rice,Rice,25,1064.79,12,12777.48,6,9
2023-12-25,Dona Maria Rice,Rice,25,1098.89,14,15384.46,8,18
2023-12-25,Kanto Japanese Rice,Rice,25,1140.33,2,2280.66,9,7
2023-12-25,Lion Ivory Classic Premium Rice,Rice,25,1142.22,7,7995.54,9,7
2023-12-25,Harvester’s Special 25 kg,Rice,25,1250.88,15,18763.2,4,19
2023-12-25,Farmboy Rice,Rice,25,1119.29,0,0.0,10,1
2023-12-25,Kanto Japanese Rice,Rice,25,1165.9,6,6995.4,8,10
2023-12-25,Golden Harvest Rice,Rice,25,1139.13,11,12530.43,8,10
2023-12-25,Lion Ivory Classic Premium Rice,Rice,25,1132.47,15,16987.05,4,18
2023-12-25,Kanto Japanese Rice,Rice,25,1158.15,7,8107.05,9,11
2023-12-25,Imported Basmati Rice,Rice,25,1224.58,15,18368.7,9,15
2023-12-22,Cargill Starter Mash,Feeds,25,1084.77,13,14102.01,7,11
2023-12-22,Single Super Phosphate SSP,Fertilizer,25,1734.3,11,19077.3,9,11
2023-12-22,B-MEG Pig Starter,Feeds,25,1154.77,3,3464.31,9,3
2023-12-22,Purina Grower 25 kg,Feeds,25,1121.59,4,4486.36,9,4
2023-12-22,Charoen Pokphand Broiler Starter,Feeds,25,1260.24,13,16383.12,4,8
2023-12-22,Atlas MOP,Fertilizer,25,790.64,12,9487.68,4,9
2023-12-22,Selecta Pig Mash,Feeds,25,1515.76,21,31830.96,0,18
2023-12-22,B-MEG Broiler Starter,Feeds,25,1448.86,12,18835.18,9,18
2023-12-22,B-MEG Pig Starter,Feeds,25,1161.72,2,2323.44,9,4
2023-12-22,Nova Prima Poultry Mash 25 kg,Feeds,25,981.86,13,11782.32,0,7
2023-12-22,Soil Conditioner Organic 25 kg,Fertilizer,25,662.9,17,11269.3,7,15
2023-12-22,Cargill Grower Pellets 25 kg,Feeds,25,1283.34,11,14116.74,0,11
2023-12-18,Goldenmine Malagkit,Rice,25,1124.68,11,12371.48,9,10
2023-12-18,Goldenmine Malagkit 2 kg,Rice,25,1105.56,18,19900.08,0,14
2023-12-18,Farmboy Rice,Rice,25,1112.85,10,11128.5,9,10
2023-12-18,Kanto Japanese Rice,Rice,25,1209.03,0,0.0,10,1
2023-12-18,Golden Harvest Rice,Rice,25,1151.19,16,18419.04,0,16
2023-12-18,Blueberry 5451 Rice,Rice,25,1250.46,14,17506.44,3,14
2023-12-18,Goldenmine Malagkit 25 kg,Rice,25,1641.15,22,36105.3,0,17
2023-12-18,Dinorado Rice,Rice,25,1306.69,18,23520.42,4,18
2023-12-18,Golden Harvest Rice,Rice,25,1095.85,11,12054.35,9,11
2023-12-18,Imported Basmati Rice,Rice,25,1235.02,21,25935.42,5,18
2023-12-18,Farmboy Rice,Rice,25,1059.97,0,0.0,9,3
2023-12-18,SunRice Jasmine,Rice,25,1190.84,23,27389.32,3,19
2023-12-18,SunRice Jasmine,Rice,25,1174.76,20,23495.2,4,15
2023-12-18,Dinorado Rice,Rice,25,1233.25,6,7399.5,9,10
2023-12-18,Farmboy Rice,Rice,25,1128.24,5,5641.2,9,14
2023-12-18,Hasmin Rice,Rice,25,1727.05,23,39722.15,3,19
2023-12-18,Dinorado Rice,Rice,25,1257.39,6,7544.34,8,11
2023-12-18,Kanto Japanese Rice,Rice,25,1146.79,7,8027.53,7,5
2023-12-18,Dinorado Rice,Rice,25,1264.65,16,20234.4,7,14
2023-12-18,Dinorado Rice,Rice,25,1235.39,7,8647.73,9,13
2023-12-15,Planters Products Pig Feed,Feeds,25,1117.96,2,2235.92,9,1
2023-12-15,Starter Mash with Probiotic 25 kg,Feeds,25,1296.97,0,0.0,10,1
2023-12-15,Atlas Prilled Urea,Fertilizer,25,1466.31,8,11730.48,9,11
2023-12-15,Pilmico Fish Feed,Feeds,25,1193.53,13,15515.89,8,12
2023-12-15,Valap Agri-Gypsum,Fertilizer,25,813.8,16,13020.8,8,15
2023-12-15,Soil Conditioner Organic 25 kg,Fertilizer,25,657.85,9,5920.65,9,13
2023-12-15,San Miguel Poultry Finisher 25 kg,Feeds,25,689.03,8,5512.24,9,8
2023-12-15,Charoen Pokphand Broiler Starter,Feeds,25,1255.54,12,15066.48,9,16
2023-12-15,Amigo Planters Prilled Urea,Fertilizer,25,1384.38,16,22150.08,6,13
2023-12-15,Charoen Pokphand Broiler Starter,Feeds,25,1285.39,11,14139.29,9,12
2023-12-15,Starter Crumble 10 kg,Feeds,25,1278.59,19,24293.21,6,17
2023-12-15,B-MEG Pig Starter,Feeds,25,1141.67,23,26258.41,5,19
2023-12-15,Atlas Ammosul,Fertilizer,25,1097.68,16,16465.2,5,12
2023-12-15,Purina Grower 25 kg,Feeds,25,1133.1,15,16996.5,8,14
2023-12-11,Farmboy Rice,Rice,25,1123.51,14,15729.14,2,12
2023-12-11,Kanto Japanese Rice,Rice,25,1149.68,22,25292.96,1,19
2023-12-11,Nueva Ecija Special Rice,Rice,25,1203.37,12,14440.44,7,15
2023-12-11,Goldenmine Malagkit,Rice,25,1141.38,20,22827.6,8,19
2023-12-11,Goldenmine Malagkit,Rice,25,1173.12,13,15250.56,4,10
2023-12-11,Golden Harvest Rice,Rice,25,1146.82,21,24083.22,0,19
2023-12-11,Goldenmine Malagkit,Rice,25,1134.55,18,20421.9,7,16
2023-12-11,SunRice Jasmine,Rice,25,1134.42,0,0.0,9,2
2023-12-11,Milagrosa Rice,Rice,25,1154.09,10,11540.9,0,7
2023-12-11,Dinorado Rice,Rice,25,1228.79,11,13516.69,4,14
2023-12-11,Harvester’s Special 25 kg,Rice,25,1306.03,5,6530.15,9,12
2023-12-11,Dona Carmen Rice,Rice,25,1050.14,12,12601.68,9,13
2023-12-08,Charoen Pokphand Broiler Starter,Feeds,25,1241.69,20,24833.8,4,15
2023-12-08,Starter Mash with Probiotic 25 kg,Feeds,25,1310.71,8,10485.68,5,8
2023-12-08,B-MEG Pig Starter,Feeds,25,1144.47,16,18311.52,9,16
2023-12-08,Nova Prima Poultry Mash 25 kg,Feeds,25,1032.61,5,5163.05,9,12
2023-12-08,B-MEG Pig Starter,Feeds,25,1154.23,8,9233.84,2,5
2023-12-08,Pilmico Fish Feed,Feeds,25,1170.99,20,23419.8,5,16
2023-12-08,Amigo Planters Prilled Urea,Fertilizer,25,1330.42,10,13304.2,6,12
2023-12-08,Planters Products Pig Feed,Feeds,25,1105.37,16,17685.92,0,13
2023-12-08,Purina Chick Starter,Feeds,25,1326.52,12,15918.24,5,8
2023-12-08,Amigo Planters Prilled Urea,Fertilizer,25,1285.28,15,19279.2,2,11
2023-12-08,B-MEG Pig Starter,Feeds,25,1126.93,4,4507.72,9,5
2023-12-08,Atlas Ammosul,Fertilizer,25,1079.75,5,5398.75,9,9
2023-12-08,B-MEG Broiler Starter,Feeds,25,1536.67,17,26123.39,0,15
2023-12-04,Lion Ivory Classic Premium Rice,Rice,25,1146.51,9,10318.59,8,17
2023-12-04,Goldenmine Malagkit,Rice,25,1132.09,11,12452.99,8,10
2023-12-04,Blueberry 5451 Rice,Rice,25,1266.15,10,12661.5,9,10
2023-12-04,SunRice Jasmine,Rice,25,1197.69,13,15569.97,2,15
2023-12-04,Kanto Japanese Rice,Rice,25,1173.1,17,19942.7,2,17
2023-12-04,Goldenmine Malagkit,Rice,25,1179.84,11,12978.24,4,6
2023-12-04,Dona Maria Rice,Rice,25,1111.17,8,8889.36,3,7
2023-12-04,Kanto Japanese Rice,Rice,25,1198.47,21,25167.87,0,19
2023-12-04,Goldenmine Malagkit,Rice,25,1131.88,4,4527.52,1,5
2023-12-04,Imported Basmati Rice,Rice,25,1230.73,11,13538.03,9,12
2023-12-04,Dona Carmen Rice,Rice,25,1056.49,8,8451.92,9,15
2023-12-04,Farmboy Rice,Rice,25,1158.92,12,13907.04,0,7
2023-12-01,Amigo Planters Prilled Urea,Fertilizer,25,1310.83,6,7864.98,9,8
2023-12-01,B-MEG Broiler Starter,Feeds,25,1486.11,25,37152.75,0,19
2023-12-01,B-MEG Pig Starter,Feeds,25,1140.7,3,3422.1,9,3
2023-12-01,Amigo Planters Prilled Urea,Fertilizer,25,1310.27,9,11792.43,3,11
2023-12-01,B-MEG Pig Starter,Feeds,25,1168.68,2,3506.04,9,3
2023-12-01,Selecta Pig Mash,Feeds,25,1546.23,13,20100.99,9,13
2023-12-01,B-MEG Broiler Starter,Feeds,25,1474.18,2,2948.36,7,6
2023-12-01,Amigo Planters Prilled Urea,Fertilizer,25,1338.72,6,8032.32,9,9
2023-12-01,Starter Crumble 10 kg,Feeds,25,1301.83,16,20829.28,2,18
2023-12-01,B-MEG Broiler Starter,Feeds,25,1499.39,10,14993.9,9,10
2023-12-01,Dairy Cattle Concentrate 25 kg,Feeds,25,1447.35,11,15920.85,9,17
2023-12-01,GMC Broiler Feed,Feeds,25,1128.72,6,5643.6,9,5
2023-12-01,B-MEG Pig Starter,Feeds,25,1168.55,12,15191.15,8,12
2023-12-01,Atlas MOP,Fertilizer,25,770.5,19,14639.5,2,13
2023-12-01,B-MEG Broiler Starter,Feeds,25,1446.33,5,7231.65,3,6
2023-12-01,Pilmico Broiler Starter,Feeds,25,1064.83,19,20231.77,6,16
2023-12-01,San Miguel Poultry Finisher 25 kg,Feeds,25,702.49,20,14049.8,6,17
2023-12-01,Ace NPK 15-15-30,Fertilizer,25,1610.1,5,8050.5,9,5
2023-12-01,Charoen Pokphand Broiler Starter,Feeds,25,1260.17,12,15122.04,9,12
2023-11-27,Dona Maria Rice,Rice,25,1125.17,11,13502.04,9,12
2023-11-27,Golden Harvest Rice,Rice,25,1173.4,3,3520.2,9,3
2023-11-27,Dinorado Rice,Rice,25,1311.45,8,11803.05,8,8
2023-11-27,Dona Carmen Rice,Rice,25,1061.7,18,19110.6,5,14
2023-11-27,Goldenmine Malagkit,Rice,25,1166.96,9,10502.64,9,11
2023-11-27,Dinorado Rice,Rice,25,1263.0,17,21471.0,7,16
2023-11-27,Lion Ivory Classic Premium Rice,Rice,25,1166.71,20,23334.2,6,17
2023-11-27,Goldenmine Malagkit 2 kg,Rice,25,1076.81,6,6460.86,8,13
2023-11-27,Goldenmine Malagkit,Rice,25,1145.38,16,18326.08,8,18
2023-11-27,Goldenmine Malagkit,Rice,25,1131.43,1,1131.43,9,2
2023-11-27,Nueva Ecija Special Rice,Rice,25,1256.85,12,15082.2,9,15
2023-11-27,Nueva Ecija Special Rice,Rice,25,1211.91,19,23026.29,1,17
2023-11-27,Goldenmine Malagkit,Rice,25,1150.04,17,19550.68,3,11
2023-11-27,La Union Premium Rice,Rice,25,1015.74,10,10157.4,1,6
2023-11-27,Dinorado Rice,Rice,25,1271.56,21,26702.76,6,19
2023-11-24,Amigo Planters Prilled Urea,Fertilizer,25,1308.31,14,18316.34,0,10
2023-11-24,B-MEG Broiler Starter,Feeds,25,1436.77,10,14367.7,3,11
2023-11-24,Charoen Pokphand Broiler Starter,Feeds,25,1258.67,8,10069.36,2,5
2023-11-24,Cargill Grower Pellets 25 kg,Feeds,25,1263.43,12,15161.16,5,8
2023-11-24,Cargill Starter Mash,Feeds,25,1116.35,9,11163.5,6,13
2023-11-24,Atlas Prilled Urea,Fertilizer,25,1557.51,4,6230.04,8,12
2023-11-24,Pilmico Broiler Starter,Feeds,25,1090.27,11,11992.97,9,12
2023-11-24,Purina Chick Starter,Feeds,25,1336.34,17,22717.78,9,17
2023-11-24,Ace NPK 15-15-30,Fertilizer,25,1649.3,23,37933.9,1,19
2023-11-24,Purina Chick Starter,Feeds,25,1328.93,8,10631.44,9,8
2023-11-24,Starter Mash with Probiotic 25 kg,Feeds,25,1291.05,10,12910.5,5,10
2023-11-24,Soil Conditioner Organic 50 kg,Fertilizer,25,1532.37,0,0.0,9,3
2023-11-20,Dinorado Rice,Rice,25,1298.44,15,19476.6,5,11
2023-11-20,Imported Basmati Rice,Rice,25,1269.61,7,8887.27,9,7
2023-11-20,Goldenmine Malagkit,Rice,25,1184.28,15,17764.2,6,12
2023-11-20,Golden Harvest Rice,Rice,25,1173.06,4,3519.18,9,3
2023-11-20,Dona Maria Rice,Rice,25,1186.33,3,3558.99,9,3
2023-11-20,La Union Premium Rice,Rice,25,1019.99,12,12239.88,9,12
2023-11-20,Farmboy Rice,Rice,25,1104.7,13,14361.1,9,13
2023-11-20,Blueberry 5451 Rice,Rice,25,1266.54,14,17731.56,3,8
2023-11-20,La Union Premium Rice,Rice,25,1038.44,10,10384.4,9,13
2023-11-20,Golden Harvest Rice,Rice,25,1164.9,14,16308.6,2,14
2023-11-20,Dinorado Rice,Rice,25,1255.21,16,20083.36,9,16
2023-11-20,La Union Premium Rice,Rice,25,1009.02,7,7063.14,9,14
2023-11-20,Milagrosa Rice,Rice,25,1171.68,13,15231.84,9,13
2023-11-20,Kanto Japanese Rice,Rice,25,1202.43,13,15631.59,2,12
2023-11-17,CPF Fish Pellets,Feeds,25,1267.97,5,6339.85,9,11
2023-11-17,B-MEG Pig Starter,Feeds,25,1120.67,10,12327.37,5,7
2023-11-17,Pilmico Fish Feed,Feeds,25,1156.58,18,20818.44,7,16
2023-11-17,YaraMila Complex 50 kg,Fertilizer,25,966.93,11,10636.23,9,11
2023-11-17,Soil Conditioner Organic 50 kg,Fertilizer,25,1571.59,19,29860.21,3,18
2023-11-17,Purina Chick Starter,Feeds,25,1341.51,9,12073.59,9,9
2023-11-17,Nova Prima Poultry Mash 25 kg,Feeds,25,981.68,7,6871.76,6,6
2023-11-17,B-MEG Pig Starter,Feeds,25,1157.4,15,17361.0,9,15
2023-11-17,Novacid 19-19-19+3CaO+TE,Fertilizer,25,1301.1,10,13011.0,9,10
2023-11-17,Pilmico Broiler Starter,Feeds,25,1082.16,5,5410.8,9,8
2023-11-17,Starter Crumble 10 kg,Feeds,25,1315.11,19,24987.09,6,16
2023-11-17,Planters Products Pig Feed,Feeds,25,1141.53,9,10273.77,9,9
2023-11-17,Atlas Ammosul,Fertilizer,25,1054.53,15,15817.95,0,9
2023-11-17,B-MEG Pig Starter,Feeds,25,1147.54,3,3442.62,9,5
2023-11-17,Purina Chick Starter,Feeds,25,1344.3,12,16131.6,4,11
2023-11-17,Pilmico Fish Feed,Feeds,25,1153.73,7,8076.11,9,7
2023-11-17,Charoen Pokphand Broiler Starter,Feeds,25,1261.79,2,2523.58,9,2
2023-11-17,Atlas MOP 50 kg,Fertilizer,25,871.19,12,10454.28,9,12
2023-11-13,Hasmin Rice,Rice,25,1698.72,7,11891.04,9,7
2023-11-13,Dinorado Rice,Rice,25,1232.92,0,0.0,9,6
2023-11-13,Dona Maria Rice,Rice,25,1164.18,13,15134.34,7,15
2023-11-13,Dona Carmen Rice,Rice,25,1089.57,17,18522.69,8,16
2023-11-13,Kanto Japanese Rice,Rice,25,1138.44,18,20491.92,8,19
2023-11-13,Dinorado Rice,Rice,25,1255.98,15,20095.68,7,16
2023-11-13,Farmboy Rice,Rice,25,1124.3,19,21361.7,5,15
2023-11-13,Dinorado Rice,Rice,25,1265.38,11,13919.18,9,13
2023-11-13,Dona Maria Rice,Rice,25,1151.47,8,9211.76,9,8
2023-11-13,Farmboy Rice,Rice,25,1114.15,16,18940.55,7,16
2023-11-13,Goldenmine Malagkit,Rice,25,1145.13,7,8015.91,9,8
2023-11-13,Dona Carmen Rice,Rice,25,1082.53,6,6495.18,9,6
2023-11-13,Kanto Japanese Rice,Rice,25,1207.39,0,0.0,9,8
2023-11-13,Dona Maria Rice,Rice,25,1137.65,13,14789.45,3,11
2023-11-13,La Union Premium Rice,Rice,25,1014.48,15,15217.2,5,11
2023-11-13,Lion Ivory Classic Premium Rice,Rice,25,1131.41,9,10182.69,7,7
2023-11-10,B-MEG Pig Starter,Feeds,25,1148.71,8,9189.68,6,5
2023-11-10,Purina Chick Starter,Feeds,25,1289.7,16,20635.2,0,16
2023-11-10,Single Super Phosphate SSP,Fertilizer,25,1747.57,17,29708.69,0,12
2023-11-10,Amigo Planters Prilled Urea,Fertilizer,25,1366.89,5,6834.45,9,5
2023-11-10,B-MEG Pig Starter,Feeds,25,1143.1,14,16003.4,5,12
2023-11-10,B-MEG Broiler Starter,Feeds,25,1489.24,18,26806.32,0,17
2023-11-10,Nova Prima Poultry Mash 25 kg,Feeds,25,1021.32,17,17362.44,2,14
